CustomerID,Recency,Frequency,Monetary,Avg_Order_Value,Product_Diversity,Tenure,Avg_Basket_Size,Cluster,Segment
13850,129,1,1595.48,1595.48,93,0,10.150537634408602,3,Potential Loyalists
13851,96,3,2651.46,883.82,77,192,21.049382716049383,3,Potential Loyalists
13853,57,1,1090.14,1090.14,23,0,13.565217391304348,3,Potential Loyalists
13854,9,25,8109.519999999999,324.3808,39,356,20.87272727272727,0,Loyal Customers
13856,169,3,388.5,129.5,10,34,35.285714285714285,1,Dormant Customers
13858,57,1,216.17,216.17,11,0,6.818181818181818,3,Potential Loyalists
13859,326,1,201.16,201.16,27,0,4.607142857142857,1,Dormant Customers
13860,1,5,1245.9,249.18,58,85,7.776315789473684,3,Potential Loyalists
13862,18,8,2209.36,276.17,97,314,12.143884892086332,0,Loyal Customers
13863,248,1,305.78,305.78,20,0,11.2,1,Dormant Customers
13865,58,4,501.56,125.39,26,231,6.8,0,Loyal Customers
13866,74,1,145.67,145.67,7,0,8.142857142857142,3,Potential Loyalists
13867,31,3,1005.09,335.03000000000003,51,186,8.35,3,Potential Loyalists
13868,7,2,3192.54,1596.27,32,31,59.51515151515152,3,Potential Loyalists
13869,123,4,3083.65,770.9125,234,233,5.621710526315789,0,Loyal Customers
13870,2,8,2770.94,346.3675,91,285,11.521739130434783,0,Loyal Customers
13871,23,13,6403.25,492.5576923076923,155,286,8.351190476190476,0,Loyal Customers
13873,120,3,389.6,129.86666666666667,21,190,6.086956521739131,3,Potential Loyalists
13874,358,1,540.45,540.45,18,0,10.0,1,Dormant Customers
13875,54,5,1786.79,357.358,79,247,12.653846153846152,0,Loyal Customers
13876,64,1,122.7,122.7,7,0,5.142857142857143,3,Potential Loyalists
13877,86,1,117.24,117.24,3,0,36.0,3,Potential Loyalists
13878,55,1,1271.57,1271.57,35,0,13.228571428571428,3,Potential Loyalists
13880,21,13,3219.77,247.67461538461535,125,345,11.163636363636364,0,Loyal Customers
13881,4,20,17159.52,857.976,72,308,56.842696629213485,0,Loyal Customers
13882,3,5,1191.13,238.22600000000003,54,61,14.66153846153846,3,Potential Loyalists
13883,11,5,2674.48,534.896,108,242,10.112676056338028,0,Loyal Customers
13884,7,5,787.6,157.52,45,276,5.084745762711864,0,Loyal Customers
13885,189,2,506.8,253.4,28,11,6.5,1,Dormant Customers
13886,71,1,243.56,243.56,16,0,7.875,3,Potential Loyalists
13887,204,1,349.55,349.55,19,0,7.736842105263157,1,Dormant Customers
13888,120,2,595.67,297.835,38,98,6.512820512820513,3,Potential Loyalists
13889,93,1,416.9,416.9,15,0,9.733333333333333,3,Potential Loyalists
13890,1,10,1883.81,188.381,74,357,7.554545454545455,0,Loyal Customers
13892,27,4,632.97,158.2425,26,219,36.407407407407405,3,Potential Loyalists
13893,298,1,821.1,821.1,21,0,9.047619047619047,1,Dormant Customers
13894,24,3,564.62,188.20666666666668,25,286,13.11111111111111,0,Loyal Customers
13895,28,4,2593.07,648.2675,97,136,11.567796610169491,3,Potential Loyalists
13897,50,1,311.16,311.16,17,0,11.764705882352942,3,Potential Loyalists
13898,326,1,155.93,155.93,12,0,11.083333333333334,1,Dormant Customers
13899,16,2,388.52,194.26,19,258,8.210526315789474,0,Loyal Customers
13900,183,3,740.95,246.98333333333332,42,79,10.0,1,Dormant Customers
13901,72,5,2867.2000000000003,573.44,144,246,11.671140939597317,0,Loyal Customers
13904,37,2,332.64,166.32,24,257,12.76923076923077,0,Loyal Customers
13908,80,4,2369.55,592.3875,104,196,12.114754098360656,0,Loyal Customers
13911,57,9,2580.91,286.7677777777778,120,251,18.4527027027027,0,Loyal Customers
13914,12,2,626.45,313.225,28,24,11.515151515151516,3,Potential Loyalists
13917,50,2,272.04,136.02,16,141,12.666666666666666,3,Potential Loyalists
13918,50,2,1212.84,606.4200000000001,30,203,38.0,3,Potential Loyalists
13919,59,2,384.81,192.405,24,62,16.928571428571427,3,Potential Loyalists
13922,352,1,172.25,172.25,7,0,13.285714285714286,1,Dormant Customers
13923,54,1,351.13,351.13,20,0,9.25,3,Potential Loyalists
13924,2,6,1838.85,306.475,90,70,13.461538461538462,3,Potential Loyalists
13925,93,4,678.25,169.5625,28,42,8.073170731707316,3,Potential Loyalists
13926,23,1,223.85,223.85,11,0,9.454545454545457,3,Potential Loyalists
13927,75,1,348.99,348.99,21,0,10.19047619047619,3,Potential Loyalists
13928,11,4,464.57,116.1425,23,122,4.777777777777778,3,Potential Loyalists
13929,169,2,842.65,421.325,8,157,15.88888888888889,1,Dormant Customers
13930,58,2,337.34,168.67,15,78,16.11764705882353,3,Potential Loyalists
13931,96,2,1237.53,618.765,56,185,12.5,3,Potential Loyalists
13932,295,1,307.4,307.4,16,0,4.5,1,Dormant Customers
13933,109,2,608.79,304.395,23,39,8.91304347826087,3,Potential Loyalists
13934,264,1,922.1,922.1,31,0,12.580645161290322,1,Dormant Customers
13936,180,1,376.58,376.58,26,0,12.692307692307692,1,Dormant Customers
13937,169,1,158.85,158.85,9,0,13.666666666666666,1,Dormant Customers
13938,35,1,71.66,71.66,7,0,10.0,3,Potential Loyalists
13939,23,3,568.55,189.51666666666665,43,288,18.822222222222223,0,Loyal Customers
13940,17,4,839.14,209.785,39,126,10.53061224489796,3,Potential Loyalists
13941,22,5,5112.96,1022.592,24,350,52.53333333333333,0,Loyal Customers
13946,79,3,561.57,187.19000000000003,11,188,40.27272727272727,3,Potential Loyalists
13947,65,1,90.6,90.6,5,0,8.8,3,Potential Loyalists
13948,361,1,102.0,102.0,3,0,13.333333333333334,1,Dormant Customers
13949,3,6,2427.32,404.5533333333333,124,91,15.4625,3,Potential Loyalists
13950,11,4,745.0600000000001,186.265,33,235,9.228571428571428,0,Loyal Customers
13951,176,3,674.45,224.8166666666667,38,118,11.76923076923077,1,Dormant Customers
13952,218,2,3251.071,1625.5355,120,20,10.445255474452557,1,Dormant Customers
13953,7,7,3515.68,502.24,8,345,136.2,0,Loyal Customers
13954,2,2,439.92,219.96,24,69,6.0,3,Potential Loyalists
13955,154,2,322.96,161.48,33,151,4.666666666666667,3,Potential Loyalists
13956,5,5,1019.27,203.854,123,266,3.306122448979592,0,Loyal Customers
13959,79,3,594.04,198.0133333333333,79,283,3.9444444444444446,0,Loyal Customers
13960,21,2,230.22,115.11,11,50,11.833333333333334,3,Potential Loyalists
13962,22,2,169.54999999999998,84.77499999999999,11,223,7.909090909090909,3,Potential Loyalists
13963,308,4,664.54,166.135,35,59,13.142857142857142,1,Dormant Customers
13967,146,1,80.7,80.7,2,0,21.0,3,Potential Loyalists
13969,7,18,9024.17,501.34277777777777,334,357,7.315024232633279,0,Loyal Customers
13971,19,8,2758.26,344.7825,118,266,12.375838926174495,0,Loyal Customers
13972,71,2,190.25,95.125,15,131,12.466666666666669,3,Potential Loyalists
13973,287,1,264.7,264.7,11,0,9.909090909090908,1,Dormant Customers
13974,49,1,413.59,413.59,28,0,8.892857142857142,3,Potential Loyalists
13975,31,6,2461.24,410.2066666666667,240,245,5.1580547112462005,0,Loyal Customers
13976,207,1,357.98,357.98,10,0,15.4,1,Dormant Customers
13978,15,2,196.79,98.395,14,30,21.0,3,Potential Loyalists
13979,73,1,869.87,869.87,54,0,11.833333333333334,3,Potential Loyalists
13980,60,1,200.14,200.14,11,0,15.636363636363637,3,Potential Loyalists
13982,39,4,1871.81,467.9525,72,326,10.234234234234236,0,Loyal Customers
13983,30,12,2603.43,216.9525,91,337,11.05607476635514,0,Loyal Customers
13984,27,5,920.51,184.102,14,339,42.4375,0,Loyal Customers
13985,4,15,7060.13,470.67533333333336,108,260,9.87106017191977,0,Loyal Customers
13986,17,1,320.46,320.46,12,0,33.07692307692308,3,Potential Loyalists
13988,20,6,4147.96,691.3266666666667,188,234,13.008547008547009,0,Loyal Customers
13989,66,2,1266.08,633.04,33,173,32.02439024390244,3,Potential Loyalists
13990,213,1,311.3,311.3,16,0,11.875,1,Dormant Customers
13991,12,6,852.88,142.14666666666668,58,131,12.134146341463415,3,Potential Loyalists
13992,30,1,76.8,76.8,5,0,12.8,3,Potential Loyalists
13993,43,9,3466.36,385.1511111111111,66,287,7.43801652892562,0,Loyal Customers
13994,4,6,2274.14,379.0233333333333,122,144,6.297297297297297,0,Loyal Customers
13995,15,5,1393.69,278.738,55,230,10.22093023255814,0,Loyal Customers
13999,10,12,3901.81,325.1508333333333,102,351,10.783653846153848,0,Loyal Customers
14000,211,1,635.66,635.66,15,0,47.333333333333336,1,Dormant Customers
14001,46,3,2043.08,681.0266666666668,34,327,24.666666666666668,0,Loyal Customers
14002,134,2,529.73,264.865,47,22,18.659574468085108,3,Potential Loyalists
14004,43,7,4582.64,654.6628571428572,102,245,15.602339181286547,0,Loyal Customers
14005,10,5,2874.72,574.944,53,206,29.5,0,Loyal Customers
14006,116,3,962.19,320.73,22,196,21.366666666666667,3,Potential Loyalists
14009,198,2,695.61,347.805,42,7,8.69047619047619,1,Dormant Customers
14012,278,1,328.8,328.8,11,0,14.545454545454543,1,Dormant Customers
14013,110,3,473.02,157.67333333333332,30,165,13.588235294117649,3,Potential Loyalists
14014,77,1,505.18,505.18,39,0,27.58974358974359,3,Potential Loyalists
14015,53,1,917.34,917.34,20,0,18.9,3,Potential Loyalists
14016,162,4,4341.21,1085.3025,154,195,13.198757763975156,0,Loyal Customers
14019,47,3,1421.61,473.87000000000006,37,91,15.712121212121213,3,Potential Loyalists
14020,17,2,642.8,321.4,37,71,11.307692307692308,3,Potential Loyalists
14021,155,3,631.9,210.63333333333333,22,101,8.727272727272727,3,Potential Loyalists
14022,225,1,440.0,440.0,28,0,17.392857142857142,1,Dormant Customers
14023,7,2,584.07,292.035,30,242,11.129032258064516,0,Loyal Customers
14024,122,2,327.7,163.85,16,2,9.375,3,Potential Loyalists
14027,61,1,104.82,104.82,6,0,10.333333333333334,3,Potential Loyalists
14029,63,2,467.66,233.83,15,80,13.2,3,Potential Loyalists
14030,18,8,2358.84,294.855,210,348,6.107438016528926,0,Loyal Customers
14031,7,19,17286.86,909.8347368421051,119,365,23.152,0,Loyal Customers
14032,2,11,2975.59,270.5081818181818,53,364,14.20979020979021,0,Loyal Customers
14034,22,3,648.89,216.29666666666665,82,135,4.883720930232558,3,Potential Loyalists
14035,29,5,1428.02,285.604,41,268,11.196969696969695,0,Loyal Customers
14036,285,1,626.65,626.65,38,0,7.052631578947368,1,Dormant Customers
14037,176,2,147.20000000000002,73.60000000000001,27,188,1.6428571428571428,1,Dormant Customers
14038,78,3,1560.38,520.1266666666667,64,128,10.48913043478261,3,Potential Loyalists
14039,33,1,152.2,152.2,6,0,15.333333333333334,3,Potential Loyalists
14040,41,12,3560.32,296.6933333333333,146,290,6.74235807860262,0,Loyal Customers
14041,266,1,141.41,141.41,21,0,4.476190476190476,1,Dormant Customers
14044,27,4,646.42,161.605,165,283,1.4757281553398058,0,Loyal Customers
14045,109,4,1659.75,414.9375,4,264,89.16666666666667,0,Loyal Customers
14046,284,1,154.99,154.99,14,0,32.857142857142854,1,Dormant Customers
14047,9,5,1308.61,261.72200000000004,22,364,11.90625,0,Loyal Customers
14048,305,1,409.93,409.93,83,0,3.388235294117647,1,Dormant Customers
14049,17,4,5578.72,1394.68,348,301,7.96652719665272,0,Loyal Customers
14050,32,2,746.36,373.18,49,74,12.75925925925926,3,Potential Loyalists
14051,1,23,15610.39,678.7126086956522,52,365,17.885714285714286,0,Loyal Customers
14052,20,1,225.36,225.36,56,0,1.5892857142857142,3,Potential Loyalists
14053,124,2,260.25,130.125,2,35,53.75,3,Potential Loyalists
14054,65,1,92.46,92.46,6,0,10.333333333333334,3,Potential Loyalists
14055,106,1,725.6400000000001,725.6400000000001,10,0,21.6,3,Potential Loyalists
14056,1,23,8152.71,354.46565217391304,320,282,3.9080882352941178,0,Loyal Customers
14057,24,17,6211.66,365.3917647058824,179,336,17.219081272084807,0,Loyal Customers
14059,267,1,183.6,183.6,8,0,16.0,1,Dormant Customers
14060,5,19,6140.42,323.18,86,368,26.663366336633665,0,Loyal Customers
14062,10,12,10464.85,872.0708333333333,60,354,50.387387387387385,0,Loyal Customers
14064,29,5,1334.34,266.868,59,245,23.01298701298701,0,Loyal Customers
14066,267,1,152.55,152.55,7,0,6.428571428571429,1,Dormant Customers
14067,64,2,374.7,187.35,51,32,6.9423076923076925,3,Potential Loyalists
14068,320,1,265.85,265.85,22,0,3.0416666666666665,1,Dormant Customers
14071,4,8,1437.57,179.69625,271,261,3.0773993808049536,0,Loyal Customers
14073,32,1,151.04,151.04,13,0,10.0,3,Potential Loyalists
14075,5,3,942.26,314.08666666666664,33,256,17.53488372093023,0,Loyal Customers
14076,129,1,118.67,118.67,43,0,1.7954545454545454,3,Potential Loyalists
14077,41,5,499.42,99.884,33,233,6.380952380952381,0,Loyal Customers
14078,102,6,1049.37,174.89499999999998,46,271,4.769230769230769,0,Loyal Customers
14079,125,1,375.1,375.1,12,0,25.08333333333333,3,Potential Loyalists
14080,33,1,45.6,45.6,4,0,12.0,3,Potential Loyalists
14081,302,2,921.62,460.81,126,67,3.9466666666666663,1,Dormant Customers
14082,365,1,182.25,182.25,28,0,3.793103448275862,1,Dormant Customers
14083,4,9,1002.9,111.43333333333334,162,367,3.983050847457627,0,Loyal Customers
14085,2,18,4421.29,245.62722222222223,272,366,7.091517857142857,0,Loyal Customers
14087,3,1,191.47,191.47,61,0,3.676470588235294,3,Potential Loyalists
14088,10,13,50491.81,3883.9853846153846,379,312,21.502546689303905,0,Loyal Customers
14089,57,1,158.75,158.75,13,0,10.23076923076923,3,Potential Loyalists
14090,325,1,76.32000000000001,76.32000000000001,1,0,72.0,1,Dormant Customers
14092,8,14,4076.91,291.2078571428572,117,350,9.654205607476635,0,Loyal Customers
14093,12,1,433.86,433.86,95,0,3.91,3,Potential Loyalists
14096,4,17,65164.79,3833.222941176471,1119,97,3.1993738994325964,4,VIP Customers
14098,37,1,147.35,147.35,21,0,4.9523809523809526,3,Potential Loyalists
14099,16,11,3104.17,282.1972727272727,167,338,8.716,0,Loyal Customers
14100,138,1,191.95,191.95,24,0,2.52,3,Potential Loyalists
14101,74,6,5976.79,996.1316666666668,15,252,198.3428571428572,0,Loyal Customers
14102,5,5,1105.88,221.176,35,39,13.258620689655173,3,Potential Loyalists
14104,155,2,216.21,108.105,21,11,3.4285714285714284,1,Dormant Customers
14105,239,1,1266.23,1266.23,74,0,10.81081081081081,1,Dormant Customers
14107,52,7,2703.23,386.1757142857143,61,312,14.577235772357724,0,Loyal Customers
14108,31,2,597.91,298.955,33,70,11.205882352941176,3,Potential Loyalists
14109,73,1,144.2,144.2,9,0,9.77777777777778,3,Potential Loyalists
14110,4,12,5683.15,473.5958333333333,94,263,15.774193548387096,0,Loyal Customers
14111,14,4,692.85,173.2125,10,227,45.8,3,Potential Loyalists
14112,23,7,2915.15,416.45,117,253,10.31875,0,Loyal Customers
14113,4,4,1840.42,460.105,26,351,21.91176470588235,0,Loyal Customers
14114,274,2,386.53,193.265,15,56,6.733333333333333,1,Dormant Customers
14116,20,5,1382.74,276.548,61,101,9.819444444444445,3,Potential Loyalists
14117,144,1,90.0,90.0,3,0,24.0,3,Potential Loyalists
14121,4,4,2780.15,695.0375,148,56,13.09433962264151,3,Potential Loyalists
14124,84,1,419.58,419.58,4,0,323.6,3,Potential Loyalists
14125,11,3,2720.63,906.8766666666668,159,67,9.80722891566265,3,Potential Loyalists
14126,8,3,706.1300000000001,235.3766666666667,14,2,33.86666666666667,3,Potential Loyalists
14127,123,3,709.71,236.57,39,187,7.295454545454546,3,Potential Loyalists
14128,61,2,637.5,318.75,40,195,12.26086956521739,3,Potential Loyalists
14129,2,5,1123.86,224.772,31,259,11.384615384615383,0,Loyal Customers
14130,319,1,480.91,480.91,66,0,3.893939393939394,1,Dormant Customers
14132,2,11,3586.03,326.00272727272727,100,181,16.84,0,Loyal Customers
14133,130,3,605.64,201.88,25,186,12.428571428571429,3,Potential Loyalists
14135,2,15,4690.31,312.68733333333336,95,371,28.73134328358209,0,Loyal Customers
14138,2,2,965.88,482.94,40,62,13.043478260869565,3,Potential Loyalists
14139,46,1,415.82,415.82,26,0,19.615384615384617,3,Potential Loyalists
14140,4,2,935.05,467.525,60,27,12.287878787878787,3,Potential Loyalists
14141,3,4,915.13,228.7825,27,102,8.875,3,Potential Loyalists
14142,373,1,311.81,311.81,22,0,14.227272727272728,1,Dormant Customers
14143,134,1,115.8,115.8,7,0,4.285714285714286,3,Potential Loyalists
14145,47,4,3742.2,935.55,6,170,68.72727272727273,3,Potential Loyalists
14146,9,5,4191.0,838.2,183,348,11.604761904761904,0,Loyal Customers
14147,78,2,483.4,241.7,4,207,21.6,3,Potential Loyalists
14148,234,1,157.2,157.2,3,0,5.333333333333333,1,Dormant Customers
14149,221,1,446.62,446.62,28,0,7.785714285714286,1,Dormant Customers
14150,36,2,658.64,329.32,23,324,19.07692307692308,0,Loyal Customers
14152,75,2,621.29,310.645,47,158,14.510204081632653,3,Potential Loyalists
14154,239,2,1345.62,672.81,52,0,8.942307692307692,1,Dormant Customers
14155,266,1,118.75,118.75,6,0,4.166666666666667,1,Dormant Customers
14156,10,55,117210.08,2131.092363636364,714,361,41.410752688172046,4,VIP Customers
14157,20,2,424.89,212.445,45,265,5.891304347826087,0,Loyal Customers
14158,40,1,507.66,507.66,41,0,19.04878048780488,3,Potential Loyalists
14159,20,11,4630.35,420.94090909090914,501,343,3.7004255319148935,0,Loyal Customers
14161,216,3,1097.62,365.8733333333334,87,153,4.326923076923077,1,Dormant Customers
14162,174,2,289.36,144.68,25,118,5.68,1,Dormant Customers
14163,87,4,2445.91,611.4775,36,151,17.173076923076923,3,Potential Loyalists
14164,71,2,1631.77,815.885,28,10,35.62068965517241,3,Potential Loyalists
14165,276,1,120.44,120.44,23,0,2.208333333333333,1,Dormant Customers
14167,39,4,562.59,140.6475,27,291,2.94,0,Loyal Customers
14171,98,1,363.79,363.79,57,0,2.8793103448275863,3,Potential Loyalists
14173,11,4,450.84,112.71,28,208,5.172413793103448,3,Potential Loyalists
14174,33,1,134.46,134.46,26,0,3.615384615384616,3,Potential Loyalists
14175,60,3,3222.3,1074.1,139,269,10.167785234899329,0,Loyal Customers
14176,297,4,576.9000000000001,144.22500000000002,28,70,6.741935483870968,1,Dormant Customers
14177,86,4,549.46,137.365,37,93,4.975609756097561,3,Potential Loyalists
14178,9,7,1600.26,228.60857142857145,191,173,4.69811320754717,0,Loyal Customers
14179,41,2,701.57,350.785,135,11,2.031847133757962,3,Potential Loyalists
14180,11,25,4748.52,189.9408,112,361,2.995833333333333,0,Loyal Customers
14184,67,1,452.89,452.89,24,0,5.291666666666667,3,Potential Loyalists
14185,331,1,197.65,197.65,3,0,2.0,1,Dormant Customers
14188,31,6,2054.36,342.3933333333334,34,279,17.876923076923077,0,Loyal Customers
14189,2,15,4654.08,310.272,176,366,14.856603773584906,0,Loyal Customers
14191,2,13,4684.76,360.36615384615385,145,218,14.13899613899614,0,Loyal Customers
14193,68,2,853.39,426.695,35,201,10.595238095238097,3,Potential Loyalists
14194,5,21,11349.52,540.4533333333334,269,303,10.08635578583765,0,Loyal Customers
14195,202,2,1012.0,506.0,7,50,108.57142857142856,1,Dormant Customers
14196,107,1,335.52,335.52,6,0,23.666666666666668,3,Potential Loyalists
14198,18,4,701.4,175.35,35,221,7.435897435897436,0,Loyal Customers
14199,218,1,185.4,185.4,2,0,14.0,1,Dormant Customers
14201,60,7,747.44,106.77714285714286,32,299,15.945945945945946,0,Loyal Customers
14204,2,1,150.61,150.61,36,0,1.8461538461538465,3,Potential Loyalists
14205,17,2,466.7,233.35,23,247,8.5,0,Loyal Customers
14206,239,1,328.16,328.16,20,0,13.8,1,Dormant Customers
14208,95,1,151.74,151.74,10,0,11.4,3,Potential Loyalists
14209,11,6,2073.43,345.57166666666666,55,321,7.942528735632184,0,Loyal Customers
14210,106,6,1905.84,317.64000000000004,66,265,7.450980392156863,0,Loyal Customers
14211,53,9,2241.1,249.0111111111111,87,241,11.089285714285714,0,Loyal Customers
14212,90,1,1070.48,1070.48,9,0,128.0,3,Potential Loyalists
14214,31,5,1004.38,200.876,64,246,11.208955223880595,0,Loyal Customers
14215,12,6,1789.72,298.2866666666667,98,356,12.574074074074074,0,Loyal Customers
14216,3,4,1839.3,459.825,47,34,10.067796610169491,3,Potential Loyalists
14217,2,17,2004.98,117.94,78,364,6.89,0,Loyal Customers
14218,43,1,169.48000000000002,169.48000000000002,12,0,13.333333333333334,3,Potential Loyalists
14219,4,1,89.94,89.94,7,0,11.142857142857142,3,Potential Loyalists
14220,247,2,632.4000000000001,316.20000000000005,21,110,12.952380952380953,1,Dormant Customers
14221,42,9,3432.8,381.4222222222222,123,296,11.352331606217616,0,Loyal Customers
14222,177,1,683.17,683.17,41,0,14.804878048780488,1,Dormant Customers
14223,92,3,991.13,330.37666666666667,50,171,9.75,3,Potential Loyalists
14224,110,4,1009.73,252.4325,105,209,4.274336283185841,0,Loyal Customers
14226,29,5,2214.79,442.958,64,240,19.63636363636364,0,Loyal Customers
14227,26,10,3350.96,335.096,117,258,10.4,0,Loyal Customers
14229,52,3,1547.2,515.7333333333333,29,281,15.25,0,Loyal Customers
14231,184,3,925.71,308.57,47,104,8.18,1,Dormant Customers
14232,43,5,2048.07,409.614,81,221,16.878260869565217,0,Loyal Customers
14233,49,4,1462.72,365.68,30,268,19.428571428571427,0,Loyal Customers
14234,22,4,754.12,188.53,122,35,6.469387755102041,3,Potential Loyalists
14235,75,5,3144.86,628.972,65,185,24.79746835443038,3,Potential Loyalists
14236,81,2,490.86,245.43,15,291,20.666666666666668,0,Loyal Customers
14237,373,1,161.0,161.0,9,0,4.222222222222222,1,Dormant Customers
14238,326,1,146.85,146.85,8,0,13.875,1,Dormant Customers
14239,43,11,2380.85,216.4409090909091,83,272,8.866071428571429,0,Loyal Customers
14240,30,2,890.34,445.17,37,195,9.952380952380953,3,Potential Loyalists
14241,184,1,213.7,213.7,10,0,14.6,1,Dormant Customers
14242,235,2,280.55,140.275,13,91,7.6875,1,Dormant Customers
14243,9,10,2588.77,258.877,99,357,8.659574468085106,0,Loyal Customers
14245,220,2,1693.45,846.725,107,43,9.037037037037036,1,Dormant Customers
14246,111,3,1474.06,491.3533333333333,57,135,10.72,3,Potential Loyalists
14247,278,1,136.77,136.77,19,0,2.35,1,Dormant Customers
14248,318,1,302.58,302.58,8,0,12.75,1,Dormant Customers
14250,7,3,1904.05,634.6833333333333,94,82,10.81081081081081,3,Potential Loyalists
14251,2,5,2879.7000000000003,575.94,37,55,21.46153846153846,3,Potential Loyalists
14256,260,2,969.06,484.53,51,104,7.811320754716981,1,Dormant Customers
14257,64,5,3099.7200000000003,619.9440000000001,88,254,15.867924528301886,0,Loyal Customers
14258,9,9,12669.98,1407.7755555555557,58,328,63.96396396396396,0,Loyal Customers
14259,142,1,120.0,120.0,5,0,13.6,3,Potential Loyalists
14261,51,2,1163.45,581.725,52,27,7.8076923076923075,3,Potential Loyalists
14262,8,8,2618.23,327.27875,87,232,11.503496503496503,0,Loyal Customers
14264,155,2,333.97,166.985,15,90,4.117647058823529,3,Potential Loyalists
14265,109,2,530.18,265.09,31,39,10.64516129032258,3,Potential Loyalists
14267,163,3,1516.24,505.41333333333336,25,97,9.636363636363637,3,Potential Loyalists
14270,332,1,492.65,492.65,29,0,6.793103448275862,1,Dormant Customers
14271,226,1,112.32,112.32,10,0,8.8,1,Dormant Customers
14272,74,2,437.96,218.98,33,180,18.151515151515152,3,Potential Loyalists
14273,51,4,559.97,139.9925,22,190,9.10344827586207,3,Potential Loyalists
14276,99,3,1119.74,373.2466666666666,52,191,11.625,3,Potential Loyalists
14277,15,3,4188.0,1396.0,195,197,8.9009009009009,0,Loyal Customers
14280,197,1,134.04,134.04,8,0,6.5,1,Dormant Customers
14282,3,15,3701.44,246.76266666666663,70,364,17.246753246753247,0,Loyal Customers
14284,31,2,595.25,297.625,24,55,5.03125,3,Potential Loyalists
14285,21,4,1910.01,477.5025,18,155,20.03703703703704,3,Potential Loyalists
14286,24,3,4628.75,1542.9166666666667,220,219,15.492857142857142,0,Loyal Customers
14287,8,3,176.63,58.876666666666665,9,190,29.0,3,Potential Loyalists
14288,213,1,426.6,426.6,16,0,11.75,1,Dormant Customers
14289,9,6,911.26,151.8766666666667,33,280,6.212765957446808,0,Loyal Customers
14290,11,5,2314.65,462.93,89,350,9.05940594059406,0,Loyal Customers
14291,2,11,3883.25,353.02272727272725,145,273,11.59915611814346,0,Loyal Customers
14292,8,9,4871.93,541.3255555555556,64,275,16.63,0,Loyal Customers
14293,3,4,1046.56,261.64,51,365,11.62295081967213,0,Loyal Customers
14295,40,1,166.20000000000002,166.20000000000002,5,0,16.8,3,Potential Loyalists
14297,18,4,1305.33,326.3325,48,257,13.951612903225806,0,Loyal Customers
14298,8,44,51527.3,1171.075,884,352,35.640195479535734,4,VIP Customers
14299,8,9,3965.62,440.6244444444444,94,357,15.027972027972028,0,Loyal Customers
14300,19,1,43.2,43.2,3,0,10.666666666666666,3,Potential Loyalists
14301,117,1,640.14,640.14,13,0,46.61538461538461,3,Potential Loyalists
14304,223,1,383.45,383.45,17,0,8.176470588235293,1,Dormant Customers
14305,71,3,1858.96,619.6533333333333,96,64,10.371428571428572,3,Potential Loyalists
14306,51,2,2093.32,1046.66,33,34,32.57575757575758,3,Potential Loyalists
14307,89,6,2995.7200000000003,499.2866666666667,150,284,11.433333333333334,0,Loyal Customers
14309,8,9,2352.53,261.39222222222224,74,350,13.957264957264956,0,Loyal Customers
14311,243,1,310.26,310.26,20,0,7.3,1,Dormant Customers
14312,47,6,1611.59,268.59833333333336,74,290,11.632183908045976,0,Loyal Customers
14314,107,1,120.0,120.0,8,0,37.0,3,Potential Loyalists
14315,45,6,2481.13,413.5216666666667,64,221,10.108910891089108,0,Loyal Customers
14317,65,1,508.58,508.58,24,0,10.625,3,Potential Loyalists
14320,207,2,477.79,238.895,29,126,10.483870967741936,1,Dormant Customers
14321,11,5,1530.75,306.15,111,322,19.5609756097561,0,Loyal Customers
14323,115,2,605.0600000000001,302.53000000000003,32,123,9.72222222222222,3,Potential Loyalists
14326,242,1,183.85,183.85,8,0,12.875,1,Dormant Customers
14327,163,1,311.65000000000003,311.65000000000003,12,0,11.583333333333334,1,Dormant Customers
14329,17,7,4975.24,710.7485714285714,218,312,11.965116279069768,0,Loyal Customers
14331,124,2,462.66,231.33,27,10,9.0,3,Potential Loyalists
14332,23,3,840.21,280.07,22,125,18.52,3,Potential Loyalists
14333,68,1,415.2,415.2,15,0,3.8666666666666663,3,Potential Loyalists
14334,17,8,2552.21,319.02625,98,341,10.685185185185183,0,Loyal Customers
14335,16,2,454.86,227.43,55,80,6.25,3,Potential Loyalists
14336,17,4,1614.91,403.7275,77,259,19.544444444444444,0,Loyal Customers
14338,161,2,588.22,294.11,30,35,10.806451612903226,1,Dormant Customers
14339,243,1,309.52000000000004,309.52000000000004,14,0,12.0,1,Dormant Customers
14340,219,1,134.7,134.7,6,0,9.666666666666666,1,Dormant Customers
14341,45,8,2166.98,270.8725,109,273,10.9140625,0,Loyal Customers
14342,21,4,668.5600000000001,167.14,18,188,16.523809523809526,3,Potential Loyalists
14344,127,8,889.9300000000001,111.24125,56,241,6.71830985915493,0,Loyal Customers
14345,39,1,108.98,108.98,6,0,8.333333333333334,3,Potential Loyalists
14346,121,2,1021.58,510.79,55,176,10.083333333333334,3,Potential Loyalists
14348,260,1,409.57,409.57,18,0,10.166666666666666,1,Dormant Customers
14349,10,1,133.5,133.5,31,0,2.774193548387097,3,Potential Loyalists
14350,274,1,282.93,282.93,18,0,10.166666666666666,1,Dormant Customers
14351,165,1,51.0,51.0,1,0,12.0,1,Dormant Customers
